id,name,shares,likes,loves,wow,cares,sad,angry,haha,reactions_count,comments,content,posted_on,video,image,post_url
pfbid0krJoWZcv6tFo9GwwfsTAhU4iDexPVSjekrG8nvQo2ATbMZVFeZoSMHUxVyWGhXPDl,Gelato Messina,4,99,20,13,0,0,0,0,132,38,"SHADOW BAKED - Nutmeg infused custard gelato with caramelised puff pastry and rhubarb jam. DAMN the churner popped off, this is art.",2023-10-12T14:15:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/387782707_722278483274409_8372522271871709450_n.jpg?stp=dst-jpg_p180x540&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=XDeG8Dtt8RwAX-O4fcT&_nc_ht=scontent.fsin16-1.fna&oh=00_AfBI9G4-is46N3KgqAH5cU2DY5jI26DCiz8s9QNJ2PN5mQ&oe=653A621C,https://www.facebook.com/gelatomessina/posts/pfbid0krJoWZcv6tFo9GwwfsTAhU4iDexPVSjekrG8nvQo2ATbMZVFeZoSMHUxVyWGhXPDl?__cft__[0]=AZW8S8MlU8XtxHeRW8avK6G-9vCJdEub0IOoJJhZyU6scgsBKgCReLA6ymtEVU-fe_IBQvLpa-1iCcHisdy4Pm0SwBdnmDLeT2EzTPeXpvm_Zy6KWOy2O9vgtJAZPCVDOjkngB0yxJJ1KnvgYtOa8-H0ZoWw_jJrzQ0OW2UudYNnA3KfkTZ7M_-qvQo0pnR_zKS4LVLOPfkbH26pgEmzvaEr&__tn__=%2CO%2CP-R
pfbid0ywyRjZCKgPpNuKMxR7xoyiQTYP96e6k9qnVKzzwMLrUR9zWeas1T2uJdpG5QmreLl,Gelato Messina,5,256,54,0,0,0,0,0,310,101,ADULTERER'S MILKSHAKE - Vanilla fior di latte gelato with whiskey dulce de leche. cheat day! ,2023-10-11T14:30:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/387783129_722267629942161_6054427983711228630_n.jpg?stp=dst-jpg_p526x296&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=N0zOpSwOh3IAX_xdILe&_nc_oc=AQmWGPb77lDZ-hEm2ZfwzHwhhoLwgHemXAYYAOCECRZTh-INxb_hyUWYxAgeVf5JUdfcGQbyetiJ-GvcP1R0Mqem&_nc_ht=scontent.fsin16-1.fna&oh=00_AfAbbUBXZd5q2ZzPPb6w7ASxTpeFR-hwOgJnQja2QflVSw&oe=65391C7E,https://www.facebook.com/gelatomessina/posts/pfbid0ywyRjZCKgPpNuKMxR7xoyiQTYP96e6k9qnVKzzwMLrUR9zWeas1T2uJdpG5QmreLl?__cft__[0]=AZVxTTzT9G-eagAuhj-SbxL9s_hEoRVFiwwowSbSumA9s95jRIfhfdhJawuXElVy6-PynWmCOFM31swY0m8s5hZnMcH2pWNv9UdriAiktHi7NQdti7WM9FctXeCgY3Yl9cSGc0mIP7xhRGhPfavnfNQiGuAmWY5SXzFbm-qjM_Oa_ajYUBoE7kvAOV1CZ1Y6iONRg8pMxa820iU_bq9C2l7t&__tn__=%2CO%2CP-R
pfbid02TVPYak4h6rRSrLEyYyqV6NtcS76VLLrhZwkH7sgVuA49cx58GEeTaBSunrVxaQhyl,Gelato Messina,4,215,28,0,0,0,0,0,243,59,1985 - Coconut gelato with cherry jam and chocolate chips. somehow entirely forgot to post this yesterday so you will be getting two specials posts today ,2023-10-11T13:18:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/387856240_722264049942519_6389097942237510837_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=4NvCCDniGTgAX-dmb60&_nc_ht=scontent.fsin16-1.fna&oh=00_AfBvEbDxVMTVKK02rNvalwaE9cwOe5wTAs_bxjjQQjAxZg&oe=65398354,https://www.facebook.com/gelatomessina/posts/pfbid02TVPYak4h6rRSrLEyYyqV6NtcS76VLLrhZwkH7sgVuA49cx58GEeTaBSunrVxaQhyl?__cft__[0]=AZUv6gHPZNofpXvnZlETOn_R7Cqc9OpQyOf4SbtEQxFOsRZGlWCQ6AARcdhmio_EideyIugqDBYTj370soqvkZ09zBGHWru5j9zTukRTo32ksXwLOO5Nfb98wb9jQW84W-iHjr12ZiBnuEYHBNy2kO0VsCx-MlJNV2rISxykrUmCSLLY_4SGgt0jUWPKSqAE2qXqcC9K0QUr19dgwp-3AAXn&__tn__=%2CO%2CP-R
pfbid02tDkkLakeJpHk5BtSSgS8AMPegBH1eoRoVkzFKB2JcVZNjC9R1i5uAGsAyapg6S4Jl,Gelato Messina,12,512,121,42,0,0,0,0,675,615,BISHCIAFFED - Baked cheesecake gelato with spiced biscuit fudge and spiced biscuit crumb. IT'S OUT. WE MADE AS MUCH AS WE POSSIBLY COULD. DON'T YELL AT US IF IT'S SOLD OUT WHEN YOU GO IN. thanks ,2023-10-07T11:04:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/387107037_719031456932445_6866047078784554330_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=08woPQzDPrcAX8239QS&_nc_ht=scontent.fsin16-1.fna&oh=00_AfC7CHLbBoq0hqkYRDvEi2S4Buz3YkLM1VvMf0vPUQVfhg&oe=6539C346,https://www.facebook.com/gelatomessina/posts/pfbid02tDkkLakeJpHk5BtSSgS8AMPegBH1eoRoVkzFKB2JcVZNjC9R1i5uAGsAyapg6S4Jl?__cft__[0]=AZUjToSh06kyBVkoXN5Lrnu9r29y5hdHd8cIO7kKScUPKQ33RCZMTTvgClHJtUlqxvLAd-15NUJxt7FupMm364DT4OnB5aRhEA2f_Q2mzADr2nSNhPw3kF-TJvqVouSbhlw9ohAIgrvQBulzBnHn6hmcN4pX2xmZuQHvXCgZ0Ed-QMd05QxbY7W1-4nM2pjA7UZYZ9CL0QJH0VD0PolwkVRu&__tn__=%2CO%2CP-R
pfbid0KDXC1Sf9H3L7HZ8e1AkLZNbja3AProwvndCWm1SHDW2a7QDASYBRDcjSFLhcmg6ql,Gelato Messina,6,177,33,0,0,0,0,0,210,54,DARKSIDE - Chocolate fondant gelato with dark chocolate fudge and cocoa nib nougatine. darth nougatine would make a good star wars character name tbh,2023-10-06T13:55:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/386987898_719029343599323_7246982321936965837_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=VL0CHV1g2h8AX-jBwMX&_nc_ht=scontent.fsin16-1.fna&oh=00_AfB3ToPJE-2etsE22JCyk3NoTqBZVA9y3PRxpbXlrPezMQ&oe=653A5C90 https://static.xx.fbcdn.net/rsrc.php/v3/y9/r/Z-dbClQDXLv.png https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/8iuTX4LlGZO.png,https://www.facebook.com/gelatomessina/posts/pfbid0KDXC1Sf9H3L7HZ8e1AkLZNbja3AProwvndCWm1SHDW2a7QDASYBRDcjSFLhcmg6ql?__cft__[0]=AZVqrlzei6Qilt0rviRo7HXDr4c1GtVwLemd5296U588MSI8xvA7yDuIq5QoF1tvmHXCGMC9ykQAZL9eBlRaXcNs4gh8lj2uye_tuhxiMbutC12PXUqJWnnulstJtd2ouKlZ4UjAnYfnTgkeKvP0r8tYWOnZ7QdaYmSaqrBWIWQiYY_bbnCQ5hRoNmr4bVwch3kOE9h_FleKr99Qo3n5D1t7&__tn__=%2CO%2CP-R
pfbid0qLLVy7eJYrzc8FkmDRqduMjD7LEDkFCLyBggZUP3GMkjQfQh1ya8svKX3c6M9fyel,Gelato Messina,13,300,76,0,0,0,0,0,376,308,"ADVENT CALENDARS ARE BACK... YES, this year we made more  and YES it includes everyones favourite little gingerbread man + a bunch of new treaties so that people who had it last year have something new to look forward to you can order these exclusively online this monday from 9am for collection from november 24th - 26th. sign up to our mailing list to get a nice little reminder ",2023-10-06T12:01:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/387112945_719016920267232_8502059113674138258_n.jpg?stp=dst-jpg_p480x480&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=N5-OWogc_LIAX_PpC_d&_nc_ht=scontent.fsin16-1.fna&oh=00_AfCUZo0O8Z2V1J2SlLk66oSshht47pIVh9I9dmfnpI6_cw&oe=653997E1 https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/386514240_719016983600559_6609468935620005989_n.jpg?stp=dst-jpg_p480x480&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=y6gqzl-pkNUAX8JouNp&_nc_ht=scontent.fsin16-1.fna&oh=00_AfAVKGfUzbbKuJhppMspG1F0sQsqsoHL_Lg6doARpSoSew&oe=65391929 https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/387000169_719017073600550_4755378366261201100_n.jpg?stp=dst-jpg_p480x480&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=fsdcWXskoIIAX9EcHGo&_nc_ht=scontent.fsin16-1.fna&oh=00_AfClcbxiHRrFQ-ssEEN_GDlUFx8kWmVwdKFdkP7RbcIvog&oe=6538B2DB https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/387017286_719017043600553_6092274351551568211_n.jpg?stp=dst-jpg_p480x480&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=kQUcYnUOXWwAX8vjpBy&_nc_ht=scontent.fsin16-1.fna&oh=00_AfAO9Tgm8FLZTslBd3E8OR1r8F8z7vBDyXo2tiM2alUBsw&oe=65399A53 https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/387159620_719016993600558_6881218343310720146_n.jpg?stp=dst-jpg_p480x480&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=tgSMgoCMvGEAX8lS_wn&_nc_ht=scontent.fsin16-1.fna&oh=00_AfB2WUd4LrKHxem2wLauMEJhoKCBUNV94jw891_eMLYAqQ&oe=6538AC8C https://static.xx.fbcdn.net/rsrc.php/v3/yw/r/8iuTX4LlGZO.png,https://www.facebook.com/gelatomessina/posts/pfbid0qLLVy7eJYrzc8FkmDRqduMjD7LEDkFCLyBggZUP3GMkjQfQh1ya8svKX3c6M9fyel?__cft__[0]=AZVsv-oYqshJEPLZ-HBAJ5C6dOGRzJoq-02TWAmqq_KTEgudTcrsQqHe6-5X35BSO57_PiHmuL60gDHWu8CqWRV7CkXnNjZ92ajVBSA_F0kce_J1iCoaNTweHwa-K5XXI5CBUlFsckGxoDXu3jWxb7jEpQlEPkr1_Pj16d-iPoOdLnY0oOgAXCUkhUo_5YFC--t1c0wupkqVZpOoP8zPBnS6&__tn__=%2CO%2CP-R
pfbid036r1U3UFX2Vy5WcRYTe1CgWjtBWPVA61H5Q736rdXsvJeDttkBb1hyYCwffeMr93ql,Gelato Messina,2,206,33,0,0,0,0,0,239,128,CINNAMON CONE CRUNCH - Cinnamon cereal milk gelato with waffle cone crunch. must be ordered in a cone (not really),2023-10-05T14:11:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/386538274_718501310318793_1790127007979535132_n.jpg?stp=dst-jpg_p526x296&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=I1ltZozJQvIAX-Oisw0&_nc_ht=scontent.fsin16-1.fna&oh=00_AfB9dCFIMCs_yJRz62X1vjzinc14WUmDp6Aj1P6k2N-1ag&oe=65395EFB,https://www.facebook.com/gelatomessina/posts/pfbid036r1U3UFX2Vy5WcRYTe1CgWjtBWPVA61H5Q736rdXsvJeDttkBb1hyYCwffeMr93ql?__cft__[0]=AZW_0g2HXnf3IZOlM5Z4mCGufufvvEB7v0-6M7xiCGg6zK_BeyJuH3Rny4xtMI5xOkeGfq8Rg4mOhk3Z0Z0zIBA3e7ehCUvEzzvurmQp2X6BCWaOmKd8i4hdMvyA0e70fJK-0i4N4Z6FW6UyktUkZSJCY0z-4Ra-Bpr9wbkEbpqHS9fmAfZBhkoP-WTG2t76fIsPGyT01kIQwxPVv0knS-E7&__tn__=%2CO%2CP-R
pfbid02jYqpXJCVAiYmKQLUVMxr4KGDuL7ZJ5Uhto92U9VvB5TMNsuxEALp7iEEYHirfVkyl,Gelato Messina,6,390,64,0,0,0,0,0,454,126,COCO LOCO - Coconut gelato with dulce de leche. im in love with the coco,2023-10-04T13:50:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/370119901_717914517044139_844720570253398452_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=VO8EH4ViOP4AX8khnhn&_nc_ht=scontent.fsin16-1.fna&oh=00_AfDcHF5Lkjl1vqRozF3Y9ctZPfwFPDFKmPsxbQZuJ4absA&oe=653A446B,https://www.facebook.com/gelatomessina/posts/pfbid02jYqpXJCVAiYmKQLUVMxr4KGDuL7ZJ5Uhto92U9VvB5TMNsuxEALp7iEEYHirfVkyl?__cft__[0]=AZWF5dcGcLl_E09sUy2SiWdOR5m8XmO_XoU8ZW1eC2SuumTdAKZy14ncS_8Reez6yHv65yRzgIKeCGC6pPZzJKCeJ-Ac0SfybaLgKJRfCWEPrKu-Fjl_yS5ov2hAFVueSpelEm-dxGs6CdK_E1oA3lXNubB8mB3UsY51QiRkIbr3YJTJM_h7wHVs3zq3lvb274zB0wGLsIYYDQmBeKV-uOO_&__tn__=%2CO%2CP-R
pfbid0kLGuEq4toHq7nog9KLXdhTcxsduF1uGPvXaMUamxXFBp5kr2dP5aQnQ998cn426kl,Gelato Messina,2,60,5,0,0,0,0,0,65,26,MONSIEUR TALBOT - Passionfruit and olive oil sorbet. oui chef!,2023-10-03T14:12:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/386549526_717393037096287_5497904945067519485_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=FK9VgvZwCIkAX_Jvf5q&_nc_ht=scontent.fsin16-1.fna&oh=00_AfDQXEeFTlST6GXO9uMUoUoEJezHLp4fpiP7bd1EK9RwwA&oe=653A1510,https://www.facebook.com/gelatomessina/posts/pfbid0kLGuEq4toHq7nog9KLXdhTcxsduF1uGPvXaMUamxXFBp5kr2dP5aQnQ998cn426kl?__cft__[0]=AZXQnxzKaChG21dAD8RIQrPdRDaasBk5iAhlglUUH4wGsM4JEFeqetyMV6Z6I3TFM_oQqu4WFAZvy1ANQ1YHWtFsr9JKEGPnmoacHkZmpYAhj5sCQPpapI_hjRv2KBdRC4GH0-fpjpGSa6Ki5J1TS79YMl2h5rGM9zg5Dbk7cvXErM0FJ4K-emI4Ae9CGpj4XfSTF28581A8NswhQ5IY8tPi&__tn__=%2CO%2CP-R
pfbid0348rbd4pvwdGHqWhE8wPmUi9tinG9sHEEQ9ZBNFt6yWYZKXjezprNRdrVVQ6LZiEDl,Gelato Messina,3,209,42,0,0,0,0,0,251,159,"MOLTO BUENO - Hazelnut gelato with white chocolate hazelnut fudge, milk chocolate chips and wafer crunch. very good!",2023-09-30T12:03:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/383992090_714800000688924_4107130784250960775_n.jpg?stp=cp6_dst-jpg_p526x296&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ofHVZlHwPpIAX8P9zkN&_nc_ht=scontent.fsin16-1.fna&oh=00_AfCLJfFfU1wnvp21nvAEjMZRoRyixIQVOu-QgfKdAQS8fw&oe=653A7D53,https://www.facebook.com/gelatomessina/posts/pfbid0348rbd4pvwdGHqWhE8wPmUi9tinG9sHEEQ9ZBNFt6yWYZKXjezprNRdrVVQ6LZiEDl?__cft__[0]=AZXSik6p7op-Mo3l19zA1KAqOo5DEYK7JV6251X5vxVhWe3ACGGnOosM3qasXa3iRYM_l5oF4lL9QKsJf2TyK0sOirqijCUsY_rDjkGzZh1UYS_Xyyv6W_BRAke52HDXN014eh19DxqCR_TUJywRHAs6XJQ2zdv23wsa425GCxYkZVPqRE-4j5ozGgFYebSZ2Ekub5meXK8TqCz8lbjJ0guC&__tn__=%2CO%2CP-R
pfbid02vhNCj6EH7jMhmEeg9DSUrKReEbgVmnLp9qcH3DVJkHnyBoHNYv4PEhSFnYLmcd9kl,Gelato Messina,0,31,7,0,0,0,0,0,38,15,REVERSIBLE BUCKET HATS ARE BACK limited stock available via our website rn  shout outs if you recognise the guy in the photo from randwick/now manly ,2023-09-30T08:59:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/385461588_18392513743014911_9034206902913267883_n.jpg?stp=dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Sm-ducBToaUAX9I_1fT&_nc_ht=scontent.fsin16-1.fna&oh=00_AfAzIFenaCmyu5rDGT84bmliPGr2Hsgo9dcbZJxHmMrcZg&oe=653931FC https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/384552403_18392513752014911_6010217083418788559_n.jpg?stp=dst-jpg_s600x600&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=s4aCw9RmA4oAX_T_SER&_nc_ht=scontent.fsin16-1.fna&oh=00_AfBhyAYnx4iMYov9dGgM982fF8k7NB-fbpMQ_PUjSCg3Gw&oe=6539D4B8 https://static.xx.fbcdn.net/rsrc.php/v3/y9/r/Z-dbClQDXLv.png,https://www.facebook.com/gelatomessina/posts/pfbid02vhNCj6EH7jMhmEeg9DSUrKReEbgVmnLp9qcH3DVJkHnyBoHNYv4PEhSFnYLmcd9kl?__cft__[0]=AZVfdYxTQU8h_kTCi974e5tr7lY0eOZarN7Nm7_-hRvlwoVdWmvqxUo-VBhtwweBjA-sVcxnjLUaBre5Caxi8IAfM9fcQtUG9eWxsvFMSD8HkA6QoS1hHqf4GbOKjIds-lCKM5XNTXbe8DS1IhIKpU11iiL2gHIvFRgFt5P8P-pjQPshQZlmr8aMU1oa-kir6Ua4_03HOhU6NTqFNvYUTCMa&__tn__=%2CO%2CP-R
pfbid0wEvsG7tQgjgRZzMEUQRhFHYKePwH5vpG7s3VbezSXECWRexBdKPbnJKu97REMBzEl,Gelato Messina,1,74,22,0,0,0,0,0,96,48,THE ANDRE EFFECT - Light caramel gelato with dulce de leche and peanut cookies. what's the andre effect? try it and see,2023-09-29T15:01:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/383964640_714791640689760_3436800495098107189_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=8tYNaD5Kco0AX9nbu-F&_nc_ht=scontent.fsin16-1.fna&oh=00_AfAnfQrlSJfbMqAnDokvC12vnrtSB-_C4BAA6GCBYaUKCA&oe=6539A8A8 https://static.xx.fbcdn.net/rsrc.php/v3/y9/r/Z-dbClQDXLv.png,https://www.facebook.com/gelatomessina/posts/pfbid0wEvsG7tQgjgRZzMEUQRhFHYKePwH5vpG7s3VbezSXECWRexBdKPbnJKu97REMBzEl?__cft__[0]=AZVYfWO7DFWUq08q8ew9Erh-jUEqU8tlzcSY8neTmBg6kGxIovrNdfjnnHUJoVExpuMOMKgD3gKiGWmgsid0DMWTDIpBBHZUVhrmfp-LTYxmVmIDNfJjlxVwUZATmZ5pURuyls-WiJWLlTofwLLWIMoELZi3_UlQj2OvvDxHHbN9rwGwZ0yNZhUyIomEJyGBd6EjGdHZcTIZeWWBmmhLm71R&__tn__=%2CO%2CP-R
pfbid0YG8S5XTm2N1JFCoHqDrHE2cp7QKXH23CwJ5sjp6DEL65f6kTVu8K5pBKHGx6ztyRl,Gelato Messina,7,156,21,11,0,0,0,0,188,77,"OG BANANA SPLIT - Banana gelato with amarena cherry puree, dark choc chip and peanut praline. B - A N A N A S.",2023-09-28T15:22:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/383814807_714354030733521_8148131427771155255_n.jpg?stp=dst-jpg_p526x296&_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_ohc=eoNAfeJAnqIAX9Dt8B4&_nc_ht=scontent.fsin16-1.fna&oh=00_AfBzWjzYmYtiEUm2TpKoTeCULa6fhuYmL6A0j1S3F7Fv2A&oe=6539423D,https://www.facebook.com/gelatomessina/posts/pfbid0YG8S5XTm2N1JFCoHqDrHE2cp7QKXH23CwJ5sjp6DEL65f6kTVu8K5pBKHGx6ztyRl?__cft__[0]=AZX2Lgys1Qro6CvnBZnTCMw_vEB2WgkfFoTEEl9kxmqJa2j15PQGq6cgu1HLrOLWSnw6A1wz2gr3EN9pS5l0YnZhpEe-blfVWjFdK5VO_TcXZROyK-T0Ue2UtvIt0IZh-S2fiFKX-j6d7-M5UdXHgkcuJlJE-hF3X5qqPuWS2dKtZMuKrQX-bt34TKmYJkfPJ6pbsKfd9TIrXqzo2vtdIN6S&__tn__=%2CO%2CP-R
pfbid0q17gbSoyA5yETz7En512fRwWPSMuVeozpNKNveKByLrJyY5J2BnjFukwXpnWQEYMl,Gelato Messina,3,72,15,0,0,0,0,0,87,16,FIOR DI LIMONE - Fior di latte gelato infused with lemon and candied lemon. UNDER. RATED.,2023-09-27T15:29:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/383749465_713735937461997_2426495650764143649_n.jpg?stp=dst-jpg_p526x296&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=0KY7jfRpIFgAX_eBFDj&_nc_ht=scontent.fsin16-1.fna&oh=00_AfAbjxpoANBQ0QscdnB_PloUwYmZzzdSYJENbUQoELarRg&oe=6539A56F,https://www.facebook.com/gelatomessina/posts/pfbid0q17gbSoyA5yETz7En512fRwWPSMuVeozpNKNveKByLrJyY5J2BnjFukwXpnWQEYMl?__cft__[0]=AZW_863x73mfdkKGAB-q_SFsHzh0Q_nkx1-yjNFuhbkKiBps5xt4iMXZEbQtQ-m8mgaUoqT-KhUIQBEAzzk7UhqmWql_7ntPPjgWCs_dP0sBzAaVxXMVq_6NhJOuN5vOcW_UgjemeN7RzCuLXlct-LHg8i5F6M4aEi88cLq4fBa00UPI7gC9_wALXQwJA_OtXJQqhQ1cULmRNr2vG3BukGWG&__tn__=%2CO%2CP-R
pfbid0j4ZMHGG7zSneNhxfJm8p9j9JyRAofDv5LcEXBzrMvHpK8jcBWRsvorAWYdxvahbnl,Gelato Messina,2,173,26,0,0,0,0,0,199,40,WANDERLUST - Coconut and mango gelato with shredded coconut and a hint of lime. a tuesday escape without leaving the country ,2023-09-26T15:00:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/383221865_712936117541979_4381208120688095406_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=h9CnjJlyLG0AX9VCK2Z&_nc_ht=scontent.fsin16-1.fna&oh=00_AfBGZIUQU-YnWFykw0zwPb0Z73Ll2YqcmFcZVioHMij8Kg&oe=65398A84,https://www.facebook.com/gelatomessina/posts/pfbid0j4ZMHGG7zSneNhxfJm8p9j9JyRAofDv5LcEXBzrMvHpK8jcBWRsvorAWYdxvahbnl?__cft__[0]=AZXZI6dp-H5jULdnCSuT4RlusIc7yueCScestY2qXp3ycvslTD9yA6Z2TgwgkDzzTVdbQLmAUTQSumHlGBkKRcPvc5QWNT5ev-LU8MC23WR0zfSB1y-XyGd7n9CcVR88MeVPlVgHMEyjP__XCkgUnNicDlaDHTawVF7PkJVrQOrE5rOgNk7UmWy1CS28OlnCl14Y3q15pY5hQ_iTfRBm0F64&__tn__=%2CO%2CP-R
pfbid02LreEPymnJ3i76eU4Ya1LYsBouJ84Vf5TxaA17XF6Smrfx9pQoCNXUScb1wbjepKUl,Gelato Messina,4,171,34,0,0,0,0,0,205,107,"ROBERT BLONDIE JR. - White chocolate gelato with blondie and white chocolate fudge. just gonna say it, better than robert brownie jr.",2023-09-23T15:13:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/382060565_710516171117307_8015046921356705691_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=uYlD9NTatDkAX-Oc13j&_nc_ht=scontent.fsin16-1.fna&oh=00_AfC5NYnAiFdGCv7-fxBmnFbIZziGZ4K7Jfd9LHlmhLFWDg&oe=6538DDD4,https://www.facebook.com/gelatomessina/posts/pfbid02LreEPymnJ3i76eU4Ya1LYsBouJ84Vf5TxaA17XF6Smrfx9pQoCNXUScb1wbjepKUl?__cft__[0]=AZXiTPpNVsB6K25dHrjBX8qqTp7-BB48gZH33YuDehZPr27gjfSiW99l0QVEMHFuKznj8PwyOXLJCCcgO-noq8hrztvfvT9uT4XAw51TIuZoYiif56usBWiFstqjLt2nrDPQOlDTrOwncmI4YiUOcnEsxvVOlEWZhevQYcqhDTvzfMAXfh5abwoqnJurV3UmFwCOn4M54DJ25qLzHmd89cAm&__tn__=%2CO%2CP-R
pfbid02vRkSRLwcCPR58dMATdZA8EHwXnyyqjHgGjab7T4Uu8zrbRdngL7kJi5hDUq62FLal,Gelato Messina,11,295,54,0,0,0,0,0,349,142,A SALT ON THE SENSES - Vanilla & salted caramel gelato with choc chip & caramel cookies. a salty sensation.,2023-09-22T15:12:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/380710461_710510064451251_8783647365167692709_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=3fru1wsoVBsAX94gaiv&_nc_ht=scontent.fsin16-1.fna&oh=00_AfADFKDXz1h3LZO_5xKwxuF8tOJLpLtIivmrg9QMNFXtWw&oe=653987B8,https://www.facebook.com/gelatomessina/posts/pfbid02vRkSRLwcCPR58dMATdZA8EHwXnyyqjHgGjab7T4Uu8zrbRdngL7kJi5hDUq62FLal?__cft__[0]=AZVqsMxeiZkGBkAgPmlP0ab9aKRGcXdJOEVeYxRLUGaTQRniaffai1CEMD-r1OFXtvcnoo__V72OTamqvlpEydPRsyWrv61520IrLn4R6_E1S9mtcWlukPZgWMSkeYtyTg8DJd7UvStb8Q4ypugJFzyKkPT4-NkogBU5qXPlTV20AxC3UdfJE5UMi7TD-ux3dslQAcOW2LKidtkYuObYT1_G&__tn__=%2CO%2CP-R
pfbid02WskSJNia9pLc1aHBjuMPyJK1NPGg1835tptVFQPv2aGzawQBrScVv3RHZjLZnhtsl,Gelato Messina,6,140,22,0,0,0,0,0,162,28,APRICOTTA - Ricotta gelato with apricot jam and hazelnut praline.,2023-09-21T00:00:00,[],https://scontent.fsin16-1.fna.fbcdn.net/v/t39.30808-6/380700676_710136247821966_6767050344154184888_n.jpg?stp=dst-jpg_p526x296&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=pgjPJj0nh0MAX-wcVKk&_nc_ht=scontent.fsin16-1.fna&oh=00_AfBX0FlW3F1kKFDQewvGyNLYE-BxDdGVDOd0pDA7ar2YfQ&oe=653A3353,https://www.facebook.com/gelatomessina/posts/pfbid02WskSJNia9pLc1aHBjuMPyJK1NPGg1835tptVFQPv2aGzawQBrScVv3RHZjLZnhtsl?__cft__[0]=AZX1t6JCqVPLUXcXhYoN08v8GS7JpDodKnrgIqYWH37RAV1I80NHeJG6JOJy6kZbAYFBzkRRdfeVFYEHrnsrOdXXWep83ZGiJF_D1qOLBxPpLP-DubxIrR78FUZhhCBh_GJepsiPHVA1B46ZFxFNY0FhT-TiEqkhkZIBiKqh9neG6HowNjdVCKAIKAFbaQdV9teZiD8eNS6pFqzqfOy5B2Eo&__tn__=%2CO%2CP-R
